label,pred_label,origin,transfer
0,1,its pretty clear trumps spent his life unscrupulously looking out for his own wallet above all why would that change as president,its very cruz attacked his own <unk> me looking to on any legal money many time he would 
0,1,paying for college does not end at tuition so we need to help students pay for other costs like books and housing,prob for texas do not stop on big numbers we want to help them for each other than all 
0,0,we can do a lot to help working parents join a facebook qampa on hillarys new child care plan at pm et,we can do a lot to help families back a win or on big use amp got jobs to 
0,1,if we do the work we will cease to be divided we will be indivisible with liberty and justice for all hillary,if we do the way we will not to be better i will be with don justice and ltg 
0,0,there is no question that the workers of appalachia made america more prosperous and secure and that legacy should be honored hillary,there is no doubt that the future of poverty are no more than <unk> and jobs that would 
0,1,text qualified to if you agree there was only one candidate tonight who showed she is ready to be the next president,sad to see you if that or there is a man who said she is not be allowed to 
0,1,the richest taxpayers in america would get an average tax cut of more than 15 million a year from the trump loophole,the only million in america would get an tax relief than more than than million than a major increase 
0,1,after everything we saw at the republican conventionbeing here with you on this beautiful day is like a breath of fresh air hillary,after when we look on the <unk> club and join me as our country see under a picture of 
0,1,the is right to pull tournament games from north carolina because of the antilgbt hb2 law discrimination has no place in america h,the is going to wash away hit win their ratings in the fact of the failing never totally allowed 
0,1,i was so young that first time in bostonmaybe a little nervous addressing such a big crowd but i was filled with faith,i was so many that my time in <unk> a little company a very crowd last morning was packed 
0,1,in todays vote on planned parenthood the nh executive council can choose families or a political agenda watching which side they pick h,in todays hearing on cnn n the border patrol agents amp law have a major weak <unk> report another 
0,1,the ada and the notion that workplaces and public spaces belong to everyone was one that democrats and republicans could both get behind,the endorsement and the fact that and state their <unk> cannot must be that i told america who he 
0,1,if fighting for womens health care and paid family leave and equal pay is playing the woman card then deal me in hillary,if fighting for womens health care and paid paid paid paid and unfair is the real establishment the democrats 
0,1,were going to come back to philadelphiawith the most votes and the most pledged delegates well unify our party to win this election,were going to come back to <unk> the other disclosure and the highest numbers that council the great country 
0,0,we have got to build an economy that welcomes people with disabilities values their work rewards them fairly and treats them with respect,we have got to build an economy that they keep up all and every jobs protection up and them 
0,0,well make our economy and country more welcoming to people with disabilities we all win when everyone gets to share in americas promise,well make our economy and are more better than you to all that you are in them to thank 
0,1,i believe in being firm but wise with our rivalsfinding common ground where we can and standing our ground when we must hillary,i believe in being illegals saying with the very with all hard i can trust and the best 
0,1,starting on day one we will work with both parties to pass the biggest investment in new goodpaying jobs since world war ii,starting on day that america will join us than allies to the results in our nations jobs in their 
0,1,we cannot put the security of our children and grandchildren in donald trumps hands we cannot let him roll the dice with america,we cannot put the government of our children and savings in the failing better to say you let him 
0,0,every day more americans are standing up and saying enough is enoughincluding a lot of republicans I am honored to have their support,every day more people are going up and anything is what <unk> a strength for i say they want 
0,0,i do not want americans to feel left out and left behind i want the american dream to be alive and well hillary,i do not want to all take done out and me i am all the american people to a 
0,1,trumps birtherism stems from the same innate beliefs that led to discriminating against black tenants early in his career can not be undone,trumps <unk> <unk> from the <unk> <unk> cruz university wants to use up against terror poor per per in 
0,0,if you have a mother a wife a sister a daughter who is working it affects you hillary on equal pay for women,if you have a little woman a woman a woman who is so biased i love it vote 
0,1,fdr came up with the perfect rebuke to donald trump more than years agothe only thing we have to fear is fear itself,lying came up with the ratings want to donald trump for ted cruz was one <unk> we want to 
0,1,she is strong she is respected she is admired there is nothing that she does not understand about americas place in the world,she is big bill is crooked hillary is totally that is why he does not think and the presidency 
0,1,we have also seen the targeting of police officersbut so many serve every day with courage and honor and are committed to reform,we have never seen the millions of ohio and so much all around my way and with them i 
0,0,aplaudo al to circuito por bloquear la ley de id del votante en texas de las ms restrictivas facilitemos el voto no lo dificultemosh,q junto to <unk> <unk> la <unk> para ms la ma y la <unk> de o <unk> de 
0,1,when we leave people out or write them off we not only shortchange them and their dreams we shortchange our country and our future,when we killed people out or plans out they would only <unk> people a safe and vigilant great again 
0,1,if you were willing to work with qaddafia known terrorist and dictatoris there anyone you are not willing to make a deal with who,if you were going to keep you with john rubio and <unk> there are you i want to get 
0,0,housing discrimination cuts right to the heart of who we are as a society we need to do all we can to fight it,law care wants to get the strength of we who are doing a threat we can work to all 
0,0,every american willing to work hard should be able to find a job that provides dignity pride and decent pay that can support a family,every american willing to work hard should be able to find a job that pays simple and order all 
0,1,there is clear evidence that black americans are more likely to be killed in police incidents than any other group we have to do better,there is totally president obama many americans are no more to stay in less than years of their interest 
0,1,hillary on the faith that drives her do all the good you can for all the people you can in all the ways you can,hillary on the show that show the way we enjoy the country you for all the people you are 
0,1,we have two names to add to a long list of african americans killed by police officers its unbearable and it needs to become intolerable,we have two responsibility to give a home to everyday of law enforcement by all negative politicians <unk> too 
0,1,as dr king said our lives begin to end when we become silent about things that matter none of can afford to be silent hillary,as dr king said our inner get to because of we see no about them but they think 
0,1,was born with a silver spoon in his mouth that hes now choking on because his foots in his mouth along with the spoon vp biden,was <unk> from a massive <unk> of his heritage that could be interviewed by the trump of a big 
1,0,will be spending the day campaigning in connecticut another state where jobs are being stolen by other countries i will stop this fast,will be busy the day folks in detroit their business but there are deeply concerned from s antimuslim rhetoric 
1,1,crooked hillary clinton who called brexit  wrong along with obama is now spending wall street money on an ad on my correct call,crooked hillary who said saying saying wrong calls by women is doing no wrong is bad for his vp 
1,0,due to the horrific events taking place in our country i have decided to postpone my speech on economic opportunity today in miami,due to the democratic way hes part in our country i have also to stop her on her campaign 
1,0,goofy elizabeth warren and her phony native american heritage are on a twitter rant she is too easy I am driving her nuts,goofy elizabeth warren and her foreign policy american that is her on hillarys dangerous what should be missed there 
1,1,iran toys with us days before we pay them ridiculously billions of dollars do not release money we want our hostages back now,trump shows us with me but they need them down of isis because they can not care what hell 
1,0,obamas va secretary just said we should not measurewait times hillary says va problems are not widespread i will take care ofour vets,trumps eyes joe just said we should not <unk> if trump born or hillary is now will be better 
1,1,crooked hillary clinton wants to flood our country with syrian immigrants that we know little or nothing about the danger is massive no,crooked hillary clinton wants to improve our country with other countries that they know deeply wrong about the other 
1,0,why are not the democrats speaking about isis bad trade deals broken borders police and law and order the republican convention was great,why are not the democrats call up about donald other issues wrong each women and immigrants fear the families 
1,0,such a serious problem for ted amp the gop great doubt dems will sue let us all work together to solve this problem,such a minimum wage for president amp the entire woman will defeat us let us happen together we want 
1,0,a lot of complaints from people saying my name is not on the ballot in various places in florida hope this is false,a lot of empathy from students but our heart is not on the latest moments in years who put 
1,0,how much bad judgement was on display by the people in dnc in writing those really dumb emails using even religion against bernie,how much bad company was on winning with the people in pennsylvania than donald trumps people ever made more 
1,0,why would texans vote for liar ted cruz when he was born in canada lived there for yearsand remained a canadian citizen until recently,why would continue to win donald trump when he has <unk> in insults hillary for him even better than 
1,0,cruz says i supported tarp which gave 25 million to goldman sachs the bank which loaned him the money he did not disclose puppet,donald trump i called <unk> he gave more million to address his campaign if himself the facts the convention 
1,0,china would not provide a red carpet stairway from air force one and then philippines president calls obama the son of a whore terrible,russia would not give a muslim <unk> middle from trump personal christian and <unk> divisive groups not the worst 
1,1,lyin ted cruz lost all five races on tuesdayand he was just given the jinx  a lindsey graham endorsement also backed jeb lindsey got,lyin ted cruz lost all of his <unk> on trump he was <unk> the best female president trump called 
1,0,the state of florida is so embarrassed by the antics of crooked hillary clinton and debbie wasserman schultz that they will vote for change,the state of america is so impressed with the campaign of hillary and president clinton never stop that wall 
1,0,i am happy to hear how badly the is doing it is a seriously failing paper with readership which is way down becoming irrelevant,i am proud to tell what the is my is is very dangerous its dangerous plan and <unk> address 
1,0,crazy supposedly had lyin ted cruz on her show last night ted is desperate and his lying is getting worse ted can not win,lying gets as about ted cruzs on her show last night is divisive and deeply concerned is no hoax 
1,0,george will one of the most overrated political pundits who lost his way long ago has left the republican partyhes made many bad calls,wow was one of the most antilgbt life who died its best first days has left behind the first 
1,0,the dishonest media did not mention that bernie sanders was very angry looking during crookeds speech he wishes he did not make that deal,the same why can not know that wall she was always look as well as hillary clinton ever never hillary 
1,1,horrific incident in fl praying for all the victims amp their families when will this stop when will we get tough smart amp vigilant,todays attack in illinois praying for all the victims amp their families who is the next person i love 
1,0,how can beat hillary clinton if he can not beat anyone else on the stage with 150m i am the only one who can,how can tell hillary clinton say he can not go down what ask the win <unk> ask i were 
1,1,i will be speaking about our great journey to the republican nomination at 00 pm the movement toward a country that wins again continues,i will be speaking about our great fight to the orlando convention at pm as the great woman to 
1,0,many people voted for cruz over carson because of this cruz fraud also cruz sent out a voter violation certificate to thousands of voters,many people voted for women by disabilities because of this race he got them something much a few years 
1,0,why would texans vote for liar ted cruz when he was born in canada lived there for yearsand remained a canadian citizen until recently,why would continue to win donald trump when he has <unk> in insults hillary for him even better than 
1,0,just watched jebs ad where he desperately needed mommy to help him jeb  mom can not help you with isis the chinese or with putin,just asked <unk> again but he does not give anyone to build how she can tell you for your 
1,0,i am now in texas doing a big fundraiser for the republican party and a special on the border and with victims of border crime,i am here in scotland a very woman to the republican and that a <unk> on our first speech 
1,0,was there another loan that ted cruz forgot to file goldman sachs owns him he will do anything they demand not much of a reformer,it was no old mexican that ted used to sell foreign policy but trump says it can do it 
1,0,in order to try and deflect the horror and stupidity of the wikileakes disaster the dems said maybe it is russia dealing with trump crazy,in bangladesh to torture and <unk> the team and supporters of the <unk> afford the values if pence vp 
1,1,i would like to express my warmest regards best wishes and condolences to all of the families and victims of the horrible bombing in nyc,i would like to say my wife daughter your friends and prayers to support the victims and families 
1,0,i cried when they said you made a clean sweep of all states i was so happy i really adore you mr trump so much,i <unk> when he believe me made a whole message of those who will be so good as hillary 
1,1,i love being in south carolina we are leading big in all of the state polls  saturday is a big day make america great again,i am in being in washington we are in awe of common ground of the us are just one 
1,0,i do not think the voters will forget the rigged system that allowed crooked hillary to get away with murder come november  she is out,i do not think the future will shape the same candidate hillary says it to take back to make 
1,0,even though bernie sanders has lost his energy and his strength i do not believe that his supporters will let crooked hillary off the hook,even though that obama has spent his own and his <unk> they do not know that that a degree 
1,0,wow natos top commander just announced that he agrees with me that alliance members must pay their bills this is a general i will like,wow <unk> olympic rhetoric just announced that he spoke with me that can change to take our citizens in the 
1,0,morning joes weakness is its low ratings i do not watch anymore but i heard he went wild against rudy giuliani and  sad amp irrelevant,i stop down is no dangerous but i do not watch if I am endorsing hillary because him 
1,0,if crazy did not cover me so much on her terrible show her ratings would totally tank she is so average in so many ways,if donald did not count so so much on her nights her campaign how to say its vp she 
1,0,because of me the republican party has taken in millions of new voters a record if they are not careful they will all leave sad,because of me the republican party has spent millions of working in a minimum wage but they are never 
1,0,just for your info tax returns have to do w someones net worth i have already filed my financial statements w fec they are great,just for your news is a reason to me and ask her things she has not known our team 
1,0,europe and the us must immediately stop taking in people from syria this will be the destruction of civilization as we know it so sad,yes and the us not wait put far in people from the will not this living of the economy 
1,0,i am very proud to have brought the subject of illegal immigration back into the discussion such a big problem for our countryi will solve,i am very proud to have the support of her justice voting for the job at a very friend 
1,1,jeb bush has zero communication skills so he spent a fortune of special interest money on a super bowl ad he is a weak candidate,jeb bush has zero imagination or actually has a lot of a freedom and deport a lot on <unk> 
1,0,i employ many people in the state of virginia  jobs jobs jobs crooked hillary will sell us out just like her husband did with nafta,i served all people in the state of louisiana rights care more guns hillary will never win back 
1,0,does anyone know that crooked hillary who tried so hard was unable to pass the bar exams in washington dc she was forced to go elsewhere,does anyone that if trump said i think much should be able to win the ball in <unk> to 
1,0,i use both iphone amp samsung if apple does not give info to authorities on the terrorists ill only be using samsung until they give info,i thought anyone amp <unk> tell you says does not give to vote on the line to solve this 
1,0,hillary clinton is not a change agent just the same old status quo she is spending a fortune i am spending very little close in polls,hillary clinton is not a man but hes the same thing that she is qualified it takes this friend 
1,0,new cbs national poll just out  massive lead for trump the wall street journalnbc poll is a total joke no wonder wsj is doing so badly,new york national debt just out a lot from trump the diversity that <unk> diversity is a true <unk> 
1,1,as soon as john kasich is hit with negative ads he will drop like a rock in the polls against crooked hillary clinton i will win,as well as bernie sanders is getting with debt but he did <unk> out a picture of the country 
1,0,can not watch crazy megyn anymore talks about me at  but never mentions that there are four people in race with two people big amp over,can not watch how down says speak about me on november that he are actually too many of hillary 
1,0,here we go again with another clinton scandal and emails yet can you believe crooked hillary knew the fix was in b never had a chance,here we can beat with trumps campaign and putin but you can say you say tell the clinton 
1,1,crooked hillary wants to get rid of all guns and yet she is surrounded by bodyguards who are fully armed no more guns to protect hillary,crooked hillary wants to get out of all countries and she know what is and text she and she 
1,0,i am in kansas will be an exciting day big speech this morning in wichita and then go to caucus sorry cpac the format was fine,i am in scotland will be an important turnout tomorrow a at pm in and us senate access to 
1,0,if the disgusting and corrupt media covered me honestly and did not put false meaning into the words i say i would be beating hillary by,if the fbi and then change say me and say should be voting into the same story to the 
1,1,the failing  which never spoke to me keeps saying that i am saying to advisers that i will change false i am who i amnever said,the failing she refuses voted to go but what else i say to say both but it will never 
1,1,so funny crooked hillary called brexit so incorrectly and now she says that she is the one to deal with the uk all talk no action,so funny she said tim and life <unk> and i know trump who is the president candidate to the 
1,0,all of the phony tv commercials against me are bought and payed for by special interest groups the bandits that tell your pols what to do,all of the biggest policy driver by me are <unk> by <unk> with us and our freedom that s 
1,1,mitt romneywho totally blew an election that should have been won and whose tax returns made him look like a fool is now playing tough guy,by <unk> failing given the american economy we have ever called their own returns returns is last night after 
1,0,i have always been the same personremain true to selfthe media wants me to change but it would be very dishonest to supporters to do so,i have been been the most <unk> fight to <unk> isis to say them but not not have it 
1,1,very sad that a person who has made so many mistakes crooked hillary clinton can put out such false and vicious ads with her phony money,very sad that a man who has made so many others hillary clinton says i can take back on 
1,0,i am in las vegas at the best hotel by far trump international i will be working with my wonderful teams and volunteers to win nevada,i am in awe from the th anniversary by exposing terrorists and <unk> this we will win your 
1,0,does anyone know that crooked hillary who tried so hard was unable to pass the bar exams in washington dc she was forced to go elsewhere,does anyone that if trump said i think much should be able to win the ball in <unk> to 
1,0,oh no just reported that ted cruz did not report another loan this one from citi wow no wonder banks do so well in the us senate,dear hillarys just said that donald trump can not imagine her roots its from his <unk> things told hillary 
1,1,union leader refuses to comment as to why they were kicked out of the abc news debate like a dog for starters try getting a new publisher,dear kentucky I to call for why we can have back over the victims of the terrible story on 
1,1,low energy jeb bush just endorsed a man he truly hates lyin ted cruz honestly i can not blame jeb in that i drove him into oblivion,judge used los trump just called a man he consistently gets bad judgement but he has not you either 
0,1,we need to keep guns like the ones used last night out of the hands of terrorists or other violent criminals hillary on the fl attack,we need to keep him like the same show last time of the history of illegal immigration and common 
0,1,woke up to hear the devastating news from fl as we wait for more information my thoughts are with those affected by this horrific act h,sat up to close the endorsement with meetings in who i had for more back my thoughts and her 
0,1,when a man is sued for discriminating against black tenants amp pushes birtherism hes giving you an idea of what kind of president he would be,when a man is pushing for him against negative ads amp <unk> got so i got with the american 
0,1,the week after 11 george w bush went to a mosque and declared for everyone to hear that muslims love america just as much as i do,the week after cnn and san diego to a hit and for someone with trump to say no 
0,1,today the sacrifices of gold star families weigh heavier on my mind thank you i will fight to get you the care amp benefits you deserve h,today the united of innocent poor amp isis on television great to see you i want not want to 
0,1,in times like these we need a president who can help pull us together not split us apart i will work every single day to do just that,in when almost that every people to only cruz you can help them you can not contain him to 
0,1,trump may talk a big game on trade but his approach is based on fear not strengthfear that we can not compete with the rest of the world,trump did not a big win on trade but his job is on emails with that is not eligible 
0,0,if you are running for president you should say what you want to do how you are going to pay for it and how you will get it done hillary,if you are for to show you you do everything you can you do to say you amp get 
1,1,just won a big federal lawsuit similar in certain ways to the trump you case but the press refuses to write about it if i lostmonster story,just in a historic primary plan increase in pakistan targeting to the senate you can hear the democratic convention 
1,1,ted cruz is falling in the polls he is nervous people are worried about his place of birth and his failure to report his loans from banks,ted cruz is born in the us he is who they are turning about the greatest choice of <unk> 
1,0,i do not believe i have been given any credit by the voters for selffunding my campaign the only one i will keep doing but not worth it,i do not believe i have ever signed any other by the ground for all of the republican hillary 
1,1,the media is so dishonest if i make a statement they twist it and turn it to make it sound bad or foolishthey think the public is stupid,the media is so terrible if i had a moment but i say so about it to do 
1,1,amazing that while i lead by big numbers in the new q and and usa today polls the the press only wants to report on the phony wsjnbc poll,amazing that who did made her <unk> out of the first and <unk> that and come together the country 
1,0,i did not start the fight with lyinted cruz over the gq cover pic of melania he did he knew the pac was putting it out  hence lyin ted,i did not share the fight with <unk> companies the of <unk> hands to those war and president trump 
1,0,the polls are now showing that i am the best to win the general election states that are never in play for repubs will be won by me great,the polls are now but what i have the best to win the democratic states that that is not 
1,1,my experience in iowa was a great one i started out with all of the experts saying i could not do well there and ended up in nd place nice,my heart in iowa was a great man who look up for all of the nra i know that 
